Page	Head_Coord	Height	Text
212	328	10.0	ま しにがたー そーる っちゅん いちげー
212	328	10.0	らさりーっさ。（山から流れてきている命の水
212	328	10.0	は今死にかけている人も生きがえらさせるよ）。
212	315	14.3	てぃら 〈寺、拝所〉 【例】すいんかえー くゎ
212	328	10.0	んぬんどー、あんくくじ、だるまうてぃら、せ
212	328	10.0	いこーじ、ばんしょーいんぬ いちちぬ うて
212	328	10.0	ぃらぬ あてぃ、ばんしょーいんぬ ふかー 
212	328	10.0	じゅーにしぬ まむりがみとぅっし ゐちょー
213	85	10.0	ん。かんぬんどーや にー、うし、とぅら、た
213	85	10.0	ち、みー、っんまぬ むーち、あんくくじんか
213	85	10.0	えー とぅい てぃーち、だるまうてぃらんか
213	85	10.0	えー うー、いん、ゐーぬ みーち、せいこー
213	85	10.0	じんかえー ふぃちじとぅ さーるーぬ たー
213	85	10.0	ち ゐちょーん。（首里には観音堂、安国寺、達
213	85	10.0	磨お寺、盛光寺、万松院の５つのお寺があって、
213	85	10.0	万松院以外は１２支の守り神として配置されて
213	85	10.0	いる。観音堂は子、丑、寅、卯、辰、⺒、午の
213	85	10.0	６つ、安国寺には酉１つ、達磨お寺には卯、戌、
213	85	10.0	亥の３つ、盛光寺には未、申の２つが置かれて
213	85	10.0	いる）。
213	72	14.3	てぃん 〈天〉
213	86	12.0	てぃん がーら 〈天の川〉 【例】うちな
213	85	10.0	ーぐゆみぬ しちぐゎち なぬかー たなばた
213	85	10.0	 やてぃ、うぬ しちぬ てぃんがーらー い
213	85	10.0	っぺー みぐとぅ やん。（旧暦の７月７日は
213	85	10.0	七夕で、その時節の天の川は実に見事である）。
213	78	10.0	【参】みーむん（芝居、綱引き、闘牛などの娯楽
213	85	10.0	的な見物）。
213	85	12.0	てぃんぬ っちゅ 〈天上人〉 【例】ぢのー
213	85	10.0	んぬ 「むいぬ かー」んかえー はにんす 
213	85	10.0	ちちょーたる てぃんぬ っちゅぬ いーちて
213	85	10.0	ーぬ あん。（宜野湾の「杜の湧泉」には羽衣を
213	85	10.0	着た天女の伝説がある）。
213	85	12.0	てぃん みー 〈天命〉 【例】てぃんみー 
213	85	10.0	かみてぃ っんまりとーん。（天命をいただい
213	85	10.0	て生まれてきている）。
213	72	14.3	てぃんさーぐー 〈ホウセンカ〉 【例】て
213	85	10.0	ぃんさーぐーぬ はな ちみさちに すみたく
213	85	10.0	とぅ、うふっちゅ なたんねーっし、たーがな
213	328	10.0	 まし やる うぃきがとぅ まじゅん りゅ
213	328	10.0	ーたぬんかい いちぶしく なたん。（ホウセ
213	328	10.0	ンカの花を爪先に染めたら、大人になったよう
213	328	10.0	なきがして、誰かいい人と一緒に龍潭に行きた
213	328	10.0	くなった）。
213	315	14.3	てぃんちゃま 〈いたずら〉 【例】わらべ
213	328	10.0	ー ありんくりん がってぃん しーぶさすく
213	328	10.0	とぅ、んーちゃい さーたいっし てぃんちゃ
213	328	10.0	ま すん。（子どもはあれもこれも確かめずに
213	328	10.0	はいられないので、見たり触ったりしていたず
213	328	10.0	らする）。
213	315	14.3	てぃんしー 〈天水〉 【例】てぃんしー かー
213	328	10.0	みんかい たみてぃ ゆー ふかち ちゃー 
213	328	10.0	いってぃ ぬみーねー いっぺー まーさん。
213	328	10.0	くーぶん てぃんしーんかい ちきーねー た
213	328	10.0	でーま やふぁらち まーく ないん。（天水
213	328	10.0	を甕に溜めて、湯を沸かしてお茶を入れて飲む
213	328	10.0	ととてもおいしい。昆布も天水に浸けるとたち
213	328	10.0	まち柔らかくなっておいしくなる）。
213	315	14.3	てぃんじょー 〈天井〉 【例】どぅーぬ や
213	328	10.0	ー ふちゅる とぅちねー てぃんじょーん 
213	328	10.0	たかだかーっとぅ そーる やー ちゅくらな
213	328	10.0	やーんち うむとーん。（自分の家を建てると
213	328	10.0	きには天井も高い家を造ろうかと思っている）。
213	315	14.3	てぃんぷら 〈てんぷら〉 【例】うちなーを
213	328	10.0	ぅてー ごーやー、らっちょー、っんむ、いゆ、
213	328	10.0	いちゃんでーや てぃんぷらっしん かむん。
213	322	10.0	（沖縄ではゴーヤー、らっきょー、芋、魚、イカ
213	328	10.0	などをてんぷらにしても食べる）。
215	72	14.3	とぅい 〈鶏〉 【例】いゆ こーらー まぎさ
215	85	10.0	しから こーり、とぅい こーらー っうぃー
215	85	10.0	やーや ししぬ くふぁさぬ、かまらんくとぅ
215	85	10.0	 わかどぅいぐゎーから かじ こーいしぇー
215	85	10.0	 まし。（魚を買うなら大きいものから買いな
215	85	10.0	さい、鶏を買うなら老いたのは肉が固くて食べ
215	85	10.0	られないので若鶏から数で買うのがよい）。
215	72	14.3	とぅいん 〈取る、もらう〉【活】とぅたん、と
215	85	10.0	ぅらん、とぅてぃ 【例】っちゅぬ むのー と
215	85	10.0	ぅてーならん。（人のものは取ってはならない）。
215	85	10.0	くん ちちぇー たーが ふーび とぅたが？
215	79	10.0	（今月は誰が報償をもらったか）。
215	86	12.0	とぅい けーすん 〈取り戻す〉【活】〜けー
215	85	10.0	ちゃん、〜けーさん、〜けーち 【例】くんち と
215	85	10.0	ぅいけーちぇーさ やー。（元気を取り戻した
215	85	10.0	んだねえ）。
215	86	12.0	とぅい しがいん 〈とりすがる〉【活】〜し
215	85	10.0	がたん、〜しがらん、〜しがてぃ 【例】っやーと
215	85	10.0	ぅぬ くとー なー うわたんでぃ いちゃる
215	85	10.0	 えーてぃんかい とぅいしがらってぃ なち
215	85	10.0	ぐぇーぐぇー さったん。（あなたとはもうこ
215	85	10.0	れまでと言った相手にとりすがられて激しく泣
215	85	10.0	かれた）。
215	86	12.0	とぅい しまいん 〈取り締まる〉【活】〜し
215	85	10.0	またん、〜しまらん、〜しまてぃ 【例】ゆろー 
215	85	10.0	いん なてぃ あっちゅる わかむんぬちゃー
215	85	10.0	 とぅいしまいん。（深夜徘徊する若者たちを
215	85	10.0	取り締まる）。
215	86	12.0	とぅい ちめーいん 〈かき集める〉【活】〜
215	85	10.0	ちめーたん、〜ちめーらん、〜ちめーてぃ 【例】
215	85	10.0	なーぬ きーぬ ふぁー ほーちかちさーに 
215	328	10.0	とぅいちめーてぃ めーすん。（庭の木の葉を
215	328	10.0	ほうきで掃いてかき集めて燃やす）。あったー
215	328	10.0	や いーぶさかってぃー そーくとぅ、ちゅい
215	328	10.0	なーちゅいなー むる とぅいちめーてぃ あ
215	328	10.0	っくっし とぅらしぇー。（あの人たちは言い
215	328	10.0	たい放題していて、一人一人皆んなかき集めて
215	328	10.0	叱りなさい）。
215	329	12.0	とぅい どぅくる 〈⻑所〉 【例】ぬーぬ 
215	328	10.0	とぅいどぅくるん ねーらん っちゅんちん 
215	328	10.0	をぅみ？ っちゅんかえー かんなじ たーに
215	328	10.0	ん まきらんくとぅぬ てぃーちぇー あんで
215	328	10.0	ぃ。（何の⻑所もない人間っているのか。人に
215	328	10.0	はかならず誰にも負けないことが１つはあるっ
215	328	10.0	て）。
215	328	12.0	とぅい のーすん〈取り直す、改める〉【活】〜
215	328	10.0	のーちゃん、〜のーさん、〜のーち 【例】っちゅ
215	328	10.0	んでぃ いーしぇー いーっくゎ いーぶすく
215	328	10.0	ぬ あくとぅ、ながみてぃとぅらち、ちむ と
215	328	10.0	ぅいのーち くぃり よー。（人と言うのは言
215	328	10.0	い過ぎ、言い不足があるので、大目にみてもら
215	328	10.0	って、気持ちを取り直してくださいよ）。
215	329	12.0	とぅい ぶさ かってぃー すん 〈取
215	328	10.0	り放題する〉【活】〜さん、〜さん、〜っし 【例】
215	328	10.0	ちゅーや サラダん とぅいぶさかってぃーっ
215	328	10.0	し、さきん ぬみぶさかってぃーっし、かみむ
215	328	10.0	ぬん かみぶさかってぃーっし しむん ど
215	328	10.0	ー。（今日はサラダも取り放題、酒も飲み放題、
215	328	10.0	食べ物も食べ放題していいよ）。たんかのー 
215	328	10.0	じん はらいーねー、なとーる きーから か
215	328	10.0	みぶさかってぃー とぅてぃ しむるくとぅ 
215	328	10.0	なとーん。（タンカンはお金を払うと、実が生っ
216	85	10.0	ている木から食べ放題していいことになってい
216	85	10.0	る）。
216	86	12.0	とぅいん ちかみん ならん 〈制御でき
216	85	10.0	ない〉 【例】うぬ うぃーっちゃーや じゃ
216	85	10.0	ーまてぃーまっし とぅいんちかみん ならん
216	85	10.0	さ。（その酔っぱらいは行く先がわからくなっ
216	85	10.0	てどうしようもない）。
216	72	31.8	とぅーぬ いーび 〈10 本の指〉 【例】とぅーぬ いーべー ゐんたけー ねーらんぐと
216	85	10.0	ぅ、かんげーよーん むる ちがとーん。（１０
216	85	10.0	本の指は同じ丈ではないのと同様、考え方もみ
216	85	10.0	んな違っている）。
216	72	14.3	どぅー 〈体〉 【例】どぅーぬ どぅーや ど
216	85	10.0	ぅーっしどぅ わかいくとぅ、どぅーよーじょ
216	85	10.0	ー しー よー やー。（自分の体は自分でし
216	85	10.0	かわからないので、自己管理しなさいよ）。どぅ
216	85	10.0	ー かなとーみ？（元気でいるか）。どぅー て
216	85	10.0	ーしちに しーよー やー。（体を大切にしな
216	85	10.0	さいよ）。あさんちん、ふぃるんちん、ゆるんち
216	85	10.0	ん ねーん、めーが めーなち ふりばたらち
216	85	10.0	っし あとー どぅー とーすん どー。（朝
216	85	10.0	も昼も夜もなくて、毎日働きっぱなしで終いに
216	85	10.0	は過労で倒れるよ）。あれー っちゅぬ いー
216	85	10.0	しぇー ちかんぬー やくとぅ、どぅー やん
216	85	10.0	てぃどぅ わかいる。（あの人は人が言うのは
216	85	10.0	聞かない人なので、体を壊してからしかわから
216	85	10.0	ない）。
216	85	12.0	あち どぅー 〈体の熱っぽい者〉 【例】あ
216	85	10.0	ちどぅーや にーぶたーぬ うみ むちゅるか
216	85	10.0	 たっくぃーくとぅ、のーいぐりさん。（体の熱
216	85	10.0	っぽい人はおできの膿みをもつほどただれるの
216	85	10.0	で、治りにくい）。
216	85	12.0	どぅー ぢゅくい 〈体格〉 【例】ありが 
216	85	10.0	どぅーぢゅくえー うやゆじり やっさー や
216	85	10.0	ー。（あの人の体格は遺伝だね）。
216	85	12.0	どぅー にー 〈うなること〉 【例】っやー
216	85	10.0	や いみどぅ んーちー？ どぅーにー そー
216	85	10.0	たん どー。（あなたは夢でも見たの。うなって
216	85	10.0	いたよ）。
216	328	29.9	どぅー ふぃじゅやー／どぅー ふぃじゅるー 〈冷え性の者〉 【例】うぃなぐぬ
216	328	10.0	 どぅーふぃじゅやー ないねー、っくゎ む
216	328	10.0	ちぐりさ ないくとぅ、ふぃさ ちちめー。（女
216	328	10.0	性が冷え性になると、子を産めにくくなるので、
216	328	10.0	足を包み込みなさい）。
216	329	12.0	どぅー ぶに 〈体の骨〉 【例】うぬ とぅ
216	328	10.0	し なてぃから はーえーすーぶ さくとぅ、
216	328	10.0	どぅーぶに やでぃ ふしがらん なとーさ。
216	322	10.0	（この歳になってから駆けっこしたので、骨が痛
216	328	10.0	くてどうしようもなくなっている）。
216	329	12.0	どぅー ぶに のーし〈骨休め〉 【例】さ
216	328	10.0	きぐゎー ぬでぃ どぅーぶにのーし さな。
216	322	10.0	（酒でも飲んで骨休めでもしようか）。
216	329	12.0	どぅー っんぶさ 〈体が重いこと〉 【例】
216	328	10.0	どぅーっんぶさたくとぅ、こーえぬんかい っ
216	328	10.0	んぢ あっちゃーあっちゃー そーる っうぇ
216	328	10.0	ーだに どぅーがるく なとーたん。（体が重
216	328	10.0	かったので、公園に行って散歩しているうちに
216	328	10.0	体が軽くなっていた）。
216	315	14.3	どぅー 〈自分〉 【例】どぅく をぅたてぃ 
216	328	10.0	よー、なまー どぅーぬ どぅーん むちかん
216	328	10.0	てぃー そーっさー。（あまりにも疲れて、今は
216	328	10.0	自分の体も維持しにくい様だ）。どぅーぬ は
216	328	10.0	んめーんちょーん ならに？（自分の食べる分
216	328	10.0	さえも稼げないのか）。っちゅんかい あん 
216	328	10.0	いちょーてぃ どぅーや ちゃー なとーが？
216	322	10.0	（人にそう言って自分はどうなっているの）。ど
216	328	10.0	ぅーぬ どぅーや どぅーくる しー よー。
216	322	10.0	（自分の体は自分でしなさいよ）。どぅーぬ め
216	328	10.0	ーんかい するばん はんちゅん。（自分中心
216	328	10.0	に物事を考える）。どぅーぬ ふぇーや うー
216	328	10.0	らん、っちゅぬ ふぇー うーゆん。（自分のこ
216	328	10.0	ともできないのに他人の世話をしたがる、おせ
216	328	10.0	っかい者）。どぅー かんげー（自分の考え）。
216	329	12.0	どぅー あがち 〈自活、自立〉 【例】わー
216	328	10.0	 うぃきがんぐゎー やーわかやーっし なま
216	328	10.0	ー どぅーあがち そーん。（私の息子は分家
216	328	10.0	して現在は自立している）。【参】どぅーむち。
216	329	12.0	どぅー あがみ／どぅー うやめー〈う
217	85	10.0	ぬぼれ〉 【例】ちゃっさが ぶんむちゃーが
217	85	10.0	 やら わからのー あしが、っちゅ うしぇ
217	85	10.0	ーてぃ どぅーあがみ／どぅーうやめーびけー
217	85	10.0	 そーん。（いったいどれほどの格好つけ屋な
217	85	10.0	のか判らないが、人を馬鹿にしてうぬぼれてば
217	85	10.0	かりいる）。
217	86	12.0	どぅー あたい／うちあたい 〈自分の心
217	85	10.0	に響くこと〉 【例】「どぅーあたい／うちあた
217	85	10.0	い」んでぃ いーしぇー、っちゅぬ はなしど
217	85	10.0	ぅ やしが、どぅーぬ くとぅ いらっとーん
217	85	10.0	ねーっし ちむはじかしく ないるくとぅ や
217	85	10.0	ん。（「どぅーあたい／うちあたい」というのは、
217	85	10.0	実際は人の話なのに、自分のことでも言われて
217	85	10.0	いるように恥ずかしくなることだ）。
217	85	12.0	どぅー くる 〈自分自身で〉 【例】どぅー
217	85	10.0	くる ないしぇー どぅーくる すさ。（自分
217	85	10.0	で出来るのは自分でするもの）。
217	86	12.0	どぅー ちゅい あっち 〈一人歩き、独
217	85	10.0	走〉 【例】あれー いちん どぅーちゅいあ
217	85	10.0	っちっし っちゅぬ はなしぇー ちかんぬー
217	85	10.0	 やさ。（あの人はいつも独走して人の話は聞
217	85	10.0	かない人だ）。うふっちゅ なてぃ、どぅーちゅ
217	85	10.0	いあっち そーん。（大人になって、一人歩きし
217	85	10.0	ている）。
217	85	12.0	どぅー ちゅい むにー 〈独り言〉 【例】
217	85	10.0	すばんかい をぅんでぃ うむてぃ はなし 
217	85	10.0	そーたる ちむえーどぅ やたしが、くさー 
217	85	10.0	とぅんけーたくとぅ たーん をぅらん、わん
217	85	10.0	ねー どぅーちゅいむにーどぅ そーたる。（そ
217	85	10.0	ばに居ると思って話していたつもりだったが、
217	85	10.0	振返ったら誰も居ない、独り言をしていたのだ
217	85	10.0	った）。
217	85	12.0	どぅー なー〈自分たち（話者を除く一人称
217	85	10.0	複数）〉 【例】どぅーなーや あしどーてぃ 
217	85	10.0	っちゅびけー あちかてぃ。（自分たちは遊ん
217	85	10.0	でいて人だけをこき使って）。わらびんちゃー
217	85	10.0	が かちほーてー しぇー、てぃー っんぢゃ
217	85	10.0	すな。どぅーなーくる しじみらし よー。（子
217	85	10.0	どもたちがかき乱したら手を出すな。自分たち
217	85	10.0	で片付けさせなさいよ）。
217	86	12.0	どぅー むち 〈身持ち〉【活】どぅー むち
217	328	10.0	 ぐりさ〈自活し難さ〉 【例】とぅすい ない
217	328	10.0	ねー、ぬーぬ わじゃ するくとぅん ねーら
217	328	10.0	ん、ねんきんびけー やくとぅ どぅーむちぐ
217	328	10.0	りさ そーん。（年寄りになったら、何の仕事を
217	328	10.0	することもなく、年金だけなので自活するのが
217	328	10.0	むずかしい）。さちざちん かんげーらんぐと
217	328	10.0	ぅ、ぬーくぃーん てぃー っんぢゃさーに 
217	328	10.0	あとー しーやんぢぐとぅっし どぅーむちぐ
217	328	10.0	りさ そーん。（先々のことも考えないで、何も
217	328	10.0	かも手を出して、後は失敗して生活に困窮して
217	328	10.0	いる）。
217	329	12.0	どぅー ゆい 〈自己責任、自業自得〉 【例】
217	328	10.0	あん ないしん かん ないしん、くれー ど
217	328	10.0	ぅーゆい やさ。（ああなるのもこうなるのも、
217	328	10.0	これは自業自得だ）。っちゅんかい しかりー
217	328	10.0	しん ちらーりーしん、っやーゆい／どぅーゆ
217	328	10.0	い やさ。（人に好かれるのも嫌われるのもあ
217	328	10.0	なたのせい／自分のせいだよ）。どぅーぢゅー
217	328	10.0	く ないしん よーく ないしん、どぅーゆい
217	328	10.0	 やさ。（体が強くなるのも弱くなるのも自分
217	328	10.0	次第だよ）。
217	329	12.0	どぅー わちゃれー 〈手に負えない状態〉
217	330	10.0	【例】しじみーんち、ある うっさぬ どーぐ
217	328	10.0	 すんちっんぢゃちゃしが、どぅく うふさぬ、
217	328	10.0	どぅーわちゃれーっし ならん。（片付けると
217	328	10.0	いって、あるだけの道具を引っぱり出したが、
217	328	10.0	あまりにも多くて、手に負えない）。【参】てぃ
217	328	10.0	ーまーまーすん（うろたえる）。
217	315	14.3	とぅーいん 〈問う〉【活】とぅーたん、とぅ
217	328	10.0	ーらん、とぅーてぃ 【例】っちゅんかい むぬ
217	328	10.0	 とぅーいるばすねー、ぬーぬ くとぅ ちち
217	328	10.0	ゅんでぃーる くとぅ ゆー かんげーてぃか
217	328	10.0	ら とぅーいし やん。（人にものを問う際に
217	328	10.0	は、どんな事を聞くのかをよく考えてから問う
217	328	10.0	ものだ）。
217	315	14.3	とぅーいん 〈通る〉【活】とぅーたん、とぅ
217	328	10.0	ーらん、とぅーてぃ 【例】まくとぅ そーちー
217	328	10.0	ねー、まーまでぃん とぅーいん。（正直を通せ
217	328	10.0	ば、どこまでも伝わる）。
218	85	12.0	とぅーい みち 〈通り道〉 【例】がっこー
218	85	10.0	から けーいる じぶんに とぅーいみちんか
218	85	10.0	い ちゃー いんぬ をぅてぃ、しーとぅぬち
218	85	10.0	ゃー んーぢーねー、あびてぃ うーてぃちゅ
218	85	10.0	ーたん。（学校から帰る通り道にいつも犬がい
218	85	10.0	て、生徒たちを見つけると吠えて追って来たも
218	85	10.0	のだ）。
218	72	14.3	とぅーすん 〈通す〉【活】とぅーちゃん、と
218	85	10.0	ぅーさん、とぅーち 【例】うっさー とぅーち
218	85	10.0	ょーか やー？／いちょーちゅさ。（それだけ
218	85	10.0	は通しておくね／言っておくね）。
218	72	14.3	とぅーぬちゅん 〈遠のく〉【活】とぅーぬ
218	85	10.0	ちゃん、とぅーぬかん、とぅーぬち 【例】ひ
218	85	10.0	こーけー なまどぅ とぅどーたしが、たでー
218	85	10.0	ま とぅーぬち あがとーまでぃ っんぢょー
218	85	10.0	る。（飛行機はいま飛んだのだが、あっという間
218	85	10.0	に遠のいてあんなに遠くまで行っている）。
218	72	14.3	とぅーみー かがん 〈望遠鏡〉 【例】と
218	85	10.0	ぅーみーかがんぬ あいねー かーまんかい 
218	85	10.0	ある むぬん みーぬ めーんかい まぎく 
218	85	10.0	みーん。（望遠鏡があると、遠くにあるものも目
218	85	10.0	の前に大きく見える）。
218	72	14.3	とぅーみかすん 〈唾をペっと吐く〉【活】
218	85	10.0	とぅーみかちゃん、どぅーみかさん、どぅーみ
218	85	10.0	かち 【例】まーまーんぢん とぅーみかすしぇ
218	85	10.0	ー はごーぎさくとぅ しぇー ならん。（場
218	85	10.0	所をわきまえないで唾を吐くのは汚らしいので
218	85	10.0	してはいけない）。
218	72	14.3	とぅぬー まーぬー 〈道に迷うさま〉
218	78	10.0	【例】どぅしぬ やー とぅめーてぃ っんぢ
218	85	10.0	ゃしが、とぅめーてぃん とぅめーららん、と
218	85	10.0	ぅぬーまーぬー そーたっさー。（友人の家を
218	85	10.0	探しに行ったが、探しても探せない、戸惑った
218	85	10.0	よ）。【参】じゃーまてぃーま（道に迷うこと）、
218	85	10.0	じゃーま ないん（道に迷う、途方にくれる）、
218	85	10.0	じゃーまてぃーますん（道に迷う）。
218	72	14.3	とぅがいん 〈とがる〉【活】とぅがたん、と
218	85	10.0	ぅがらん、とぅがてぃ
218	315	14.3	とぅがらすん 〈とがらす〉【活】とぅがらち
218	328	10.0	ゃん、とぅがらさん、とぅがらち 【例】あれー
218	328	10.0	 くち とぅがらちょーしが、ぬーがな ちむ
218	328	10.0	 ふがん くとぅぬどぅ あいどぅ すたがや
218	328	10.0	ー？（あの人は口をとがらしているが、何か不
218	328	10.0	満なことでもあったのかなあ）。
218	315	14.3	とぅがみーん 〈とがめる〉【活】とぅがみた
218	328	10.0	ん、とぅがみらん、とぅがみてぃ 【例】っちょ
218	328	10.0	ー とぅがみーんなけー。（人をとがめるな）。
218	315	14.3	とぅきーん 〈溶ける〉【活】とぅきたん、と
218	328	10.0	ぅきらん、とぅきてぃ 【例】くふぁとーたる 
218	328	10.0	いよー なー とぅきとーみ？ とぅきとーら
218	328	10.0	ー、んーす いってぃ しる ちゅくれー。（冷
218	328	10.0	凍していた魚はもう解凍しているか。解凍して
218	328	10.0	いるなら、味噌を入れておつゆを作んなさい）。
218	315	14.3	どぅきないん 〈避ける、退く〉【活】どぅき
218	328	10.0	なたん、どぅきならん、どぅきなてぃ 【例】あ
218	328	10.0	まから ちゅーしぇー っんま でーむん、ど
218	328	10.0	ぅきなり よー。（あそこから来るのは馬だか
218	328	10.0	ら退きなさいよ）。みち あっちょーたくとぅ、
218	328	10.0	たんかーから いんぬ んかてぃっち、うどぅ
218	328	10.0	るちゃーに どぅきなたん。（道を歩いていた
218	328	10.0	ら、真向かいから犬が向かってきて、おどろい
218	328	10.0	て退いた）。
218	315	14.3	どぅきなすん 〈退ける〉【活】どぅきなちゃ
218	328	10.0	ん、どぅきなさん、どぅきなち 【例】みち は
218	328	10.0	ばかてぃ じゃま なとーくとぅ みちんかい
218	328	10.0	 とぅみらっとーる くるまー どぅきなしぇ
218	328	10.0	ー。（道をはばかってじゃまになっているので、
218	328	10.0	道に停めている車を退けてください）。なー 
218	328	10.0	いふぃぐゎー ふぃぢゃい／あま むてぃーん
218	328	10.0	かい くるまー どぅきなしぇー。（もう少し
218	328	10.0	左／あそこの方に車を寄せてください）。くま
218	328	10.0	ー っちゅぬ いっちゃいっんぢたい する 
218	328	10.0	とぅくま やくとぅ、はちむのー すばはらん
218	328	10.0	かい どぅきなちょーけー。（ここは人が出た
218	328	10.0	り入ったりするところだから、履物は端っこに
218	328	10.0	寄せておきなさい）。
219	72	14.3	とぅく 〈徳、得〉 【例】とぅく とぅてぃ 
219	85	10.0	じん もーきり。（徳を取って金儲けしなさい）。
219	85	10.0	とぅこー してぃてぃ すん とぅれーんでぃ
219	85	10.0	る くとぅん あてぃ、まぎさる むのー っ
219	85	10.0	ちゅんかい くぃてぃ わんねー ぐまさる 
219	85	10.0	むん やてぃん しむさ。（得は捨てて損を取
219	85	10.0	れということもあって、大きいものは人にやっ
219	85	10.0	て私は小さいもので充分だ）。
219	72	14.3	どぅく 〈毒〉 【例】やなぐち さい、みっく
219	85	10.0	ゎさ さい、にーたさ さいっし やなぢむ 
219	85	10.0	むっち っちゅんかい どぅこー くゎーさん
219	85	10.0	けー。（悪口したり、嫌ったり、妬んだりして悪
219	85	10.0	気で人に毒を喰わすな）。ふぃんがーいちゃぐ
219	85	10.0	ゎーぬ しる ぬまーに どぅーぬ どぅく 
219	85	10.0	さぎてぃ どぅくげーし すん。（イカ汁を飲
219	85	10.0	んで体の毒を流して解毒する）。
219	72	14.3	とぅく むち 〈徳のある者〉 【例】くぬ
219	85	10.0	 っちょー くじ やふぁらー やくとぅ、と
219	85	10.0	ぅくむち やさ やー。（この人はくじ運が強
219	85	10.0	いので、徳のある人だね）。
219	72	14.3	とぅくる 〈場所〉 【例】っうぃーりき どぅ
219	85	10.0	くる（観光地）、っくゎ あじかい どぅくる
219	79	10.0	（託児所）、じん あじき どぅくる（銀行）、ち
219	85	10.0	ゃー ぬみ どぅくる（喫茶店）、ばす ぬい
219	85	10.0	 どぅくる（バス停）、さき ぬみ どぅくる
219	79	10.0	（酒場）、むん かみ どぅくる（レストラン）。
219	72	14.3	どぅげーいん 〈転ぶ〉【活】どぅげーたん、
219	85	10.0	どぅげーらん、どぅげーてぃ 【例】いふぃぐゎ
219	85	10.0	ーぬ ぐまいしんかいん きっちゃきさーに 
219	85	10.0	どぅげーいん どー。（ちょっとした小石にも
219	85	10.0	つまづいて転ぶよ）。うっさなーぬ たかぐつ
219	85	10.0	 くでぃ はーえーしーねー、どぅげーやーに
219	85	10.0	 どぅー やますん／ふぃさ をぅーいん ど
219	85	10.0	ー。（そんなに高い靴履いて走ったら、転んでケ
219	85	10.0	ガする／足を折るよ）。
219	72	14.3	とぅじゃ 〈銛〉 【例】みーかがん はち し
219	85	10.0	ーみっし とぅじゃさーに いゆ とぅいん。
219	79	10.0	（水中眼鏡をして潜って銛で魚を採る）。
219	329	12.0	とぅじゃ ないん 〈銛のように鋭くなる〉
219	321	10.0	【活】〜なたん、〜ならん、〜なてぃ 【例】あれー
219	328	10.0	 わじーねー、みーん とぅじゃ なてぃ や
219	328	10.0	な あびーっし すばんかい をぅらりーる 
219	328	10.0	むのー あらん。（あの人は怒ると、目も銛のよ
219	328	10.0	うに鋭くにらんで側に居れるものではない）。
219	315	14.3	とぅし 〈年、歳〉 【例】くとぅし（今年）、く
219	328	10.0	じゅ（去年）、やーん（来年）、んちゅ（一昨年）。
219	328	10.0	とぅし みーとぅ（⻑年連れそった夫婦）。っ
219	328	10.0	やー とぅしぇー いくち （なとー／なた）
219	328	10.0	が？（あなたの歳はいくつなっている／なった
219	328	10.0	の）。ぬーどぅし っんまり やが？（何年生ま
219	328	10.0	れか、＝ぬーぬ っちゅ やが？）。うぬ うと
219	328	10.0	ぅすえー わかすがいっし ゆー うちゃてぃ
219	328	10.0	 ちゅらさん やー。（そのお年寄りは若い格
219	328	10.0	好してよく似合ってきれいだね）。とぅしぬ 
219	328	10.0	はいや っんまぬ はい。（光陰矢の如し）。
219	329	12.0	とぅしぬ くー 〈年の功〉 【例】「かーみ
219	328	10.0	ぬ くーやか とぅしぬ くー」んでぃ いし
219	328	10.0	ぇー、ゆー わたてぃ ちょーる っちょー 
219	328	10.0	ぬーくぃーん あたてぃ ちょーくとぅ、ちむ
219	328	10.0	ぬ ゐちょーん。（「⻲の甲より年の功」という
219	328	10.0	のは、世を渡って来ている人は何でも経験して
219	328	10.0	来ているので、落ち着いている）。
219	329	12.0	とぅしぬ とぅじ みーとぅ 〈⻑年連れ
219	328	10.0	添った夫婦〉 【例】なげー まま なとーる
219	328	10.0	 みーとぅんだー ちらかまちん むぬ いー
219	328	10.0	よーん にちちゅーん。（⻑年連れ添った夫婦
219	328	10.0	は顔も表情もものの言い方も似てくる）。【参】
219	328	10.0	まま なら やー。（夫婦として、一緒になろう
219	328	10.0	ね）。
219	329	12.0	とぅしぬ ゆーる 〈大晦日〉 【例】とぅし
219	328	10.0	ぬ ゆーるぬ うふるめーや っわーじし や
219	328	10.0	たしが、なまー すば なとーん。（大晦日のご
219	328	10.0	ちそうは豚肉だったが、現在はそばになってい
219	328	10.0	る）。
219	329	12.7	とぅし びー 〈生年祝い〉 【例】13、25、
219	328	10.9	37、49（くくぬとぅ ぐんじゅー）、61、73、85、
219	328	10.9	97 ないねー、っんまりどぅしぬ とぅしびーん
219	328	10.9	でぃいち すーじ すん。（13 歳、25 歳、37 歳、
220	85	10.9	49 歳、61 歳、73 歳、85 歳、97 歳になると生年
220	85	10.9	祝いといってお祝いをする）。88 ぬ うゆうぇ
220	85	10.9	ーや とーかち、97 ぬ うゆうぇーや かじま
220	85	10.0	やーんでぃ いらってぃ うふすーじ すん。
220	79	10.9	（88 歳のお祝いは「とーかち」、97 歳のお祝いは
220	78	10.0	「かじまやー」といって大きなお祝いをする）。
220	85	12.0	とぅし わらび 〈年齢相応な知恵がない者〉
220	87	10.0	【例】とぅしわらび なてぃ（ふつつか者なの
220	85	10.0	で）。
